Sector,Gebied,Studie,Type,Graad,ISAT,Actueel,Historisch,Totaal
GEZONDHEIDSZORG,diagnostiek en behandeling,B Longfunctieanalist,hbo,ba,34554,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,B Medisch Beeldvormende en Radiotherapeutische Technieken,hbo,ba,34561,3,1,4
GEZONDHEIDSZORG,diagnostiek en behandeling,B Opleiding tot Fysiotherapeut,hbo,ba,34570,12,3,15
GEZONDHEIDSZORG,diagnostiek en behandeling,B Oefentherapie Cesar,hbo,ba,34571,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,B Opleiding tot Oefentherapeut Mensendieck,hbo,ba,34572,1,1,2
GEZONDHEIDSZORG,diagnostiek en behandeling,B Opleiding voor Ergotherapie,hbo,ba,34574,5,1,6
GEZONDHEIDSZORG,diagnostiek en behandeling,B Orthoptie,hbo,ba,34577,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,B Opleiding voor Logopedie,hbo,ba,34578,8,1,9
GEZONDHEIDSZORG,diagnostiek en behandeling,B Voeding en Dietetiek,hbo,ba,34579,5,1,6
GEZONDHEIDSZORG,diagnostiek en behandeling,B Opleiding Podotherapie,hbo,ba,34581,2,2,4
GEZONDHEIDSZORG,diagnostiek en behandeling,B Psychomotorische Therapie en Bewegingsagogie,hbo,ba,34585,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,B Audiologie,hbo,ba,39224,1,3,4
GEZONDHEIDSZORG,diagnostiek en behandeling,B Bedrijfsfunctionaris BHV,hbo,ba,39230,.,1,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"B Bachelor of Science in
Physiotherapy",hbo,ba,56946,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"B Longfunctieanalist (open
bestel)",hbo,ba,81008,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"B Hartfunctielaborant (open
bestel)",hbo,ba,81009,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Fysiotherapie (post-initiele
master)",hbo,ma,70046,.,1,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Psychomotorische Therapie (post-initiele master),hbo,ma,70065,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Manuele Therapie (post-
initiele master)",hbo,ma,70072,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Kinderfysiotherapie (post-
initiele master)",hbo,ma,70093,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Professional Master Manuele Therapie (post-initiele
master)",hbo,ma,70099,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Professional Master
Bekkenfysiotherapie (post- initiele master)",hbo,ma,70100,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Master of Arts Therapies (post-initiele master),hbo,ma,70102,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Master Specialized Physical Therapy (post-initiele master),hbo,ma,70108,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Fysiotherapie/Oefentherapie bij Mensen met Chronische Ziekten (post-initiele master),hbo,ma,70111,.,2,2
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Musculoskeletaal (post-
initiele master)",hbo,ma,70115,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M International Master of Arts Therapies (post-initiele
master)",hbo,ma,70125,.,1,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Sportfysiotherapie (post-
initiele master)",hbo,ma,70136,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Musculoskeletale Revalidatie (post-initiele
master)",hbo,ma,70146,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Medical Imaging / Radiation Oncology (post-initiele master),hbo,ma,70160,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Master Sportfysiotherapie (post-initiele master),hbo,ma,70164,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Arbeid en Gezondheid (post-
initiele master)",hbo,ma,70169,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Master Revalidatie bij Patienten met Chronische Aandoeningen (post-initiele master),hbo,ma,70170,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Fysiotherapie (post-initiele
master)",hbo,ma,70175,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Fysiotherapie in de Geriatrie (post-initiele master),hbo,ma,70180,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,B Klinische Technologie,wo,ba,50033,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"B Klinische Technologie (joint
degree)",wo,ba,55007,3,.,3
GEZONDHEIDSZORG,diagnostiek en behandeling,M Mental Health,wo,ma,60006,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Work, Health and Career",wo,ma,60007,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Technical Medicine,wo,ma,60033,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Medische Psychologie,wo,ma,66581,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Musculoskeletal
Physiotherapy Sciences",wo,ma,69317,1,.,1
GEZONDHEIDSZORG,diagnostiek en behandeling,"M Bekkenfysiotherapie (post-
initiele master)",wo,ma,70059,.,1,1
GEZONDHEIDSZORG,diagnostiek en behandeling,M Executive Master in MRI Principles and Applications (post-initiele master),wo,ma,75103,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,B Toegepaste Gerontologie,hbo,ba,30109,2,1,3
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Healthy Ageing Professional,hbo,ma,49127,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Neurorevalidatie en Innovatie (post-initiele master),hbo,ma,70097,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Medische wetenschappen,wo,ongedeeld,6149,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Biomedische wetenschappen,wo,ongedeeld,6166,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Biomedische gezondheidswetenschappen,wo,ongedeeld,6555,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"Socio-medische
Wetenschappen",wo,ongedeeld,6852,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Milieu- gezondheidswetenschappen,wo,ongedeeld,6854,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Medische Biologie,wo,ongedeeld,6865,.,2,2
GEZONDHEIDSZORG,onderzoek en ontwikkeling,Biomedische Wetenschappen,wo,ongedeeld,6990,.,5,5
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"B Biomedische
Wetenschappen",wo,ba,56990,6,.,6
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Epidemiology,wo,ma,60011,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Clinical Epidemiology
(research)",wo,ma,60277,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Neuroscience (research),wo,ma,60278,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Molecular Medicine
(research)",wo,ma,60279,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Clinical Research (research),wo,ma,60312,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Cardiovascular Biology and
Medicine (research)",wo,ma,60314,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Nutrition and Metabolism: fundamental and clinical aspects (research),wo,ma,60363,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Infection and Immunity
(research)",wo,ma,60375,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Clinical and Psychosocial Epidemiology (research),wo,ma,60399,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Vitality and Ageing,wo,ma,60515,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Neuroscience and Cognition,wo,ma,60704,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Klinische Gezondheidswetenschappen,wo,ma,66563,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Logopediewetenschap,wo,ma,66577,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Cardiovascular Research
(research)",wo,ma,66586,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Biomedische
Wetenschappen",wo,ma,66862,.,1,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Biomedical Sciences,wo,ma,66990,5,.,5
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Affective Neuroscience
(post-initiele master)",wo,ma,75041,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Evidence Based Practice in Health Care (post-initiele
master)",wo,ma,75059,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Vitality and Ageing (post-
initiele master)",wo,ma,75069,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,"M Epidemiologie (post-initiele
master)",wo,ma,75076,1,.,1
GEZONDHEIDSZORG,onderzoek en ontwikkeling,M Advanced Epidemiology in Clinical and Genetic Research (joint degree) (post-initiele master),wo,ma,75089,1,.,1
GEZONDHEIDSZORG,gezondheid,"Kort HBO Beleid en Beheer
Gezondheidszorg",hbo,ongedeeld,4539,.,1,1
GEZONDHEIDSZORG,gezondheid,"Kort HBO Management
Gezondheidszorg",hbo,ongedeeld,4540,.,1,1
GEZONDHEIDSZORG,gezondheid,Medisch Management,hbo,ongedeeld,4542,.,1,1
GEZONDHEIDSZORG,gezondheid,"Opleiding van Kader in de
Gezondheidszorg",hbo,ongedeeld,4567,.,15,15
GEZONDHEIDSZORG,gezondheid,Ad Management in de Zorg,hbo,ad,80011,8,1,9
GEZONDHEIDSZORG,gezondheid,"Ad Sport, Gezondheid en
Management",hbo,ad,80026,1,.,1
GEZONDHEIDSZORG,gezondheid,"B Sport, Gezondheid en
Management",hbo,ba,34057,2,.,2
GEZONDHEIDSZORG,gezondheid,B Sportpsychologie,hbo,ba,34067,.,1,1
GEZONDHEIDSZORG,gezondheid,B Organisatiepsychologie,hbo,ba,34068,.,1,1
GEZONDHEIDSZORG,gezondheid,B Jeugdpsychologie,hbo,ba,34075,.,1,1
GEZONDHEIDSZORG,gezondheid,B Communicatiepsychologie,hbo,ba,34080,.,1,1
GEZONDHEIDSZORG,gezondheid,B Management in de Zorg,hbo,ba,34538,10,4,14
GEZONDHEIDSZORG,gezondheid,B Psychologie,hbo,ba,34930,.,2,2
GEZONDHEIDSZORG,gezondheid,"M Health Care and Social
Work",hbo,ma,40101,1,1,2
GEZONDHEIDSZORG,gezondheid,"M Digitale Innovatie in Zorg en
Welzijn",hbo,ma,40120,1,.,1
GEZONDHEIDSZORG,gezondheid,"M European MSc in
Occupational Therapy",hbo,ma,69312,1,.,1
GEZONDHEIDSZORG,gezondheid,M Health Care and Social Work (post-initiele master),hbo,ma,70023,.,1,1
GEZONDHEIDSZORG,gezondheid,"M Zorgtraject Ontwerp (post-
initiele master)",hbo,ma,70082,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Master of Health (post-
initiele master)",hbo,ma,70084,.,1,1
GEZONDHEIDSZORG,gezondheid,M Sport- en Beweeginnovatie (post-initiele master),hbo,ma,70127,1,.,1
GEZONDHEIDSZORG,gezondheid,M Innovation in Complex Care (post-initiele master),hbo,ma,70183,1,.,1
GEZONDHEIDSZORG,gezondheid,Gezondheidswetenschappen,wo,ongedeeld,6553,.,1,1
GEZONDHEIDSZORG,gezondheid,Algemene Gezondheidswetenschappen,wo,ongedeeld,6851,.,4,4
GEZONDHEIDSZORG,gezondheid,Bewegingswetenschappen,wo,ongedeeld,6950,.,1,1
GEZONDHEIDSZORG,gezondheid,B European Public Health,wo,ba,50296,1,.,1
GEZONDHEIDSZORG,gezondheid,B Gezondheid en Leven,wo,ba,50509,1,.,1
GEZONDHEIDSZORG,gezondheid,"B
Gezondheidswetenschappen",wo,ba,56553,4,.,4
GEZONDHEIDSZORG,gezondheid,B Algemene Gezondheidswetenschappen,wo,ba,56851,.,4,4
GEZONDHEIDSZORG,gezondheid,B Bewegingswetenschappen,wo,ba,56950,2,.,2
GEZONDHEIDSZORG,gezondheid,M Healthcare-management,wo,ma,60022,.,1,1
GEZONDHEIDSZORG,gezondheid,M Bewegingswetenschappen,wo,ma,60054,.,1,1
GEZONDHEIDSZORG,gezondheid,M Zorgmanagement,wo,ma,60081,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Health Economics, Policy
and Law",wo,ma,60082,1,.,1
GEZONDHEIDSZORG,gezondheid,M Health Services Research,wo,ma,60083,.,1,1
GEZONDHEIDSZORG,gezondheid,M Physical Activity and Health,wo,ma,60117,.,1,1
GEZONDHEIDSZORG,gezondheid,M Health Sciences (research),wo,ma,60120,2,.,2
GEZONDHEIDSZORG,gezondheid,"M Cognitive and Clinical
Neuroscience (research)",wo,ma,60121,1,.,1
GEZONDHEIDSZORG,gezondheid,M Public Health,wo,ma,60296,.,1,1
GEZONDHEIDSZORG,gezondheid,"M Lifestyle and Chronic
Disorders (research)",wo,ma,60368,.,1,1
GEZONDHEIDSZORG,gezondheid,M Governance and Leadership in European Public Health,wo,ma,60379,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Healthcare Policy, Innovation and Management",wo,ma,60460,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Health Education and
Promotion",wo,ma,60461,1,.,1
GEZONDHEIDSZORG,gezondheid,M Bewegingswetenschappen,wo,ma,60462,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Sports and Physical Activity
Interventions",wo,ma,60463,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Health Food Innovation
Management",wo,ma,60512,1,.,1
GEZONDHEIDSZORG,gezondheid,M Sport Sciences,wo,ma,60682,1,.,1
GEZONDHEIDSZORG,gezondheid,M Human Movement Sciences,wo,ma,60684,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Human Movement Sciences: Sport, Exercise and
Health (research)",wo,ma,60812,1,.,1
GEZONDHEIDSZORG,gezondheid,M European Master in Health Economics and Management (joint degree),wo,ma,65017,1,.,1
GEZONDHEIDSZORG,gezondheid,M Fysiotherapiewetenschap,wo,ma,66576,.,1,1
GEZONDHEIDSZORG,gezondheid,M Health Sciences,wo,ma,66851,2,.,2
GEZONDHEIDSZORG,gezondheid,M Global Health,wo,ma,66902,1,.,1
GEZONDHEIDSZORG,gezondheid,M Global Health (research),wo,ma,66903,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Human Movement
Sciences: Sport, Exercise and Health",wo,ma,66950,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Public Health (post-initiele
master)",wo,ma,70047,1,.,1
GEZONDHEIDSZORG,gezondheid,"M International Health (post-
initiele master)",wo,ma,70048,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Public Health for Professionals (post-initiele
master)",wo,ma,75038,.,1,1
GEZONDHEIDSZORG,gezondheid,"M Health Sciences (post-
initiele master)",wo,ma,75042,1,.,1
GEZONDHEIDSZORG,gezondheid,M Erasmus Mundus Master of Bioethics (post-initiele master),wo,ma,75053,.,1,1
GEZONDHEIDSZORG,gezondheid,M Master in Health Sciences (post-initiele master),wo,ma,75054,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Executive Master of Health Administration (post-initiele
master)",wo,ma,75086,1,.,1
GEZONDHEIDSZORG,gezondheid,M Erasmus Mundus Master of Bioethics (joint degree) (post- initiele master),wo,ma,75102,1,.,1
GEZONDHEIDSZORG,gezondheid,"M Kwaliteit en Veiligheid in de Patientenzorg (post-initiele
master)",wo,ma,75126,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Lichaamsverzorging,hbo,ba,34047,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Farmakunde,hbo,ba,34090,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Haarverzorging,hbo,ba,34217,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Psychosynthese,hbo,ba,34682,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Farmaceutisch Consulent,hbo,ba,39209,1,1,2
GEZONDHEIDSZORG,gezondheidszorg overig,"B Complementary and
Alternative Medicine",hbo,ba,39235,.,2,2
GEZONDHEIDSZORG,gezondheidszorg overig,M Medicine,hbo,ma,60514,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,"M Advanced Health
Informatics Practice (post- initiele master)",hbo,ma,70166,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,Milieugezondheidkunde,wo,ongedeeld,6549,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,Diergeneeskunde,wo,ongedeeld,6570,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,Medische informatiekunde,wo,ongedeeld,6573,.,1,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Diergeneeskunde,wo,ba,56570,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,B Medische Informatiekunde,wo,ba,56573,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,M Diergeneeskunde,wo,ma,66570,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,M Medical Informatics,wo,ma,66573,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,"M Veterinary Science (post-
initiele master)",wo,ma,75062,1,.,1
GEZONDHEIDSZORG,gezondheidszorg overig,"M Health Informatics (post-
initiele master)",wo,ma,75130,1,.,1
LANDBOUW EN NATUURLIJKE OMGEVING,landschap,"Ad Integrale Handhaving
Omgevingsrecht",hbo,ad,80023,1,1,2
LANDBOUW EN NATUURLIJKE OMGEVING,landschap,"Ad Tuin- en
Landschapsinrichting",hbo,ad,80068,1,1,2
LANDBOUW EN NATUURLIJKE OMGEVING,landschap,"Ad Duurzame
Watertechnologie",hbo,ad,80069,1,1,2
LANDBOUW EN NATUURLIJKE OMGEVING,landschap,Ad Duurzaam Bodembeheer,hbo,ad,80070,1,1,2
LANDBOUW EN NATUURLIJKE OMGEVING,landschap,"Ad Landscape & Environment
Technology",hbo,ad,80097,1,.,1
